UserID,University,StartTime,EndTime
3169,Iowa State University,7/17/2016,2/14/2018
3169,University of Michigan,10/22/2016,2/16/2018
3169,"University of California, Davis",3/22/2017,12/16/2018
3170,North Carolina State University,10/20/2016,4/26/2020
3170,University of Southern California,7/24/2016,1/29/2020
3170,Brandeis University,10/12/2016,4/13/2019
3171,"University of California, Santa Barbara (UCSB)",4/27/2016,2/24/2019
3173,University of New Mexico,4/27/2017,1/14/2020
3173,Texas A&M University,07/09/2017,10/22/2018
3174,University of Pittsburgh,8/24/2017,12/14/2018
3174,Purdue University,08/09/2017,08/11/2018
3175,Wayne State University,06/01/2016,12/17/2018
3175,Washington University in St. Louis,1/18/2017,04/07/2018
3178,Johns Hopkins University,12/15/2016,01/08/2020
3180,"The University of Tennessee, Knoxville",7/13/2016,1/23/2019
3180,Tufts University,9/22/2016,4/28/2019
3180,California Institute of Technology (Caltech),11/14/2016,5/16/2019
3181,University of Utah,08/05/2016,11/27/2019
3181,"The University of Tennessee, Knoxville",11/05/2017,05/08/2019
3185,Vanderbilt University,10/27/2016,05/02/2018
3185,Rensselaer Polytechnic University,6/18/2017,10/05/2018
3185,University of Vermont,07/10/2017,1/15/2019
3186,Purdue University,9/16/2016,10/13/2018
3186,"University of Maryland, Baltimore County",11/11/2017,02/08/2018
3187,University of Colorado Boulder,11/18/2017,10/13/2018
3188,University of Utah,12/05/2016,2/26/2020
3188,University of Wisconsin-Madison,11/20/2017,10/16/2019
3190,University of Hawai,01/05/2017,5/17/2018
3192,"University of California, Santa Cruz",1/21/2017,04/09/2019
3192,"University of California, Los Angeles (UCLA)",01/12/2017,07/12/2018
3192,Indiana University Bloomington,10/05/2016,01/02/2019
3197,University of Delaware,12/10/2017,10/04/2018
3197,University of Chicago,08/08/2017,06/11/2018
3198,Washington University in St. Louis,11/22/2017,6/17/2019
3199,Northeastern University,10/10/2017,3/16/2018
3201,University of Pittsburgh,11/17/2016,03/05/2020
3201,Drexel University,8/17/2017,08/09/2019
3203,Georgetown University,12/16/2017,06/10/2018
3203,The University of Arizona,07/07/2017,04/05/2018
3203,"University of Colorado, Denver",6/24/2017,12/12/2018
3208,University of Pittsburgh,9/25/2017,08/06/2019
3208,Johns Hopkins University,06/05/2016,9/20/2019
3211,University of Illinois at Urbana-Champaign,12/31/2017,7/22/2018
3215,Washington State University,10/10/2017,08/10/2018
3216,"University of California, Berkeley (UCB)",11/09/2017,6/24/2018
3216,"University of California, Santa Barbara (UCSB)",6/28/2016,8/18/2019
3217,Princeton University,3/21/2017,06/01/2018
3219,Harvard University,8/15/2017,3/22/2018
3219,"Stony Brook University, State University of New York",6/15/2017,09/05/2019
3219,"University of North Carolina, Chapel Hill",12/23/2016,02/08/2019
3221,Yale University,2/28/2017,8/28/2019
3222,University of Illinois at Urbana-Champaign,02/01/2017,02/09/2018
3223,Georgetown University,3/22/2017,05/12/2018
3224,"University of California, San Diego (UCSD)",6/15/2017,8/19/2018
3226,Duke University,02/05/2017,04/08/2018
3226,Stanford University,06/11/2016,6/25/2019
3227,Northwestern University,10/15/2016,1/20/2019
3228,Georgia Institute of Technology,10/10/2016,3/26/2018
3232,Stanford University,8/29/2016,07/01/2018
3233,"University of California, Santa Cruz",06/02/2017,02/03/2020
3233,Illinois Institute of Technology,04/01/2017,08/11/2018
3235,Dartmouth College,6/16/2016,09/02/2019
3235,"University of California, Santa Cruz",10/04/2017,04/08/2018
3236,Indiana University Bloomington,4/14/2017,10/22/2019
3236,University of Florida,09/03/2016,3/26/2019
3241,University of Wisconsin-Madison,12/28/2017,10/19/2018
3244,"University of California, Riverside",04/09/2017,1/26/2019
3245,The Katz School at Yeshiva University,05/06/2017,01/03/2019
3247,Rensselaer Polytechnic University,08/08/2016,11/07/2019
3248,Drexel University,09/09/2017,04/07/2018
3249,Colorado State University,12/05/2017,01/02/2019
3249,"University of California, Santa Barbara (UCSB)",11/28/2016,12/16/2019
3249,George Washington University,09/05/2016,11/25/2019
3250,University of Washington,8/28/2016,12/23/2019
3250,University of Chicago,02/10/2017,08/10/2019
3250,University of Wisconsin-Madison,12/22/2017,5/30/2019
3253,"University of California, Berkeley (UCB)",07/08/2017,1/24/2019
3257,Massachusets Institute of Technology,2/28/2017,10/29/2018
3257,"University of California, Berkeley (UCB)",5/15/2016,5/17/2018
3260,George Washington University,5/30/2017,03/11/2019
3261,Clark University,04/04/2017,12/06/2019
3262,Purdue University,7/22/2017,11/18/2018
3263,Oregon State University,4/30/2016,05/08/2019
3264,University of Utah,08/05/2017,03/01/2019
3266,Emory University,11/01/2017,06/11/2019
3269,Arizona State University,1/27/2017,1/20/2020
3269,"University of California, Berkeley (UCB)",4/18/2017,09/09/2019
3270,Drexel University,7/29/2016,11/28/2018
3272,"University of California, Davis",08/04/2016,10/04/2018
3273,University of New Mexico,12/07/2017,12/14/2018
3279,University of Massachusetts Amherst,12/19/2017,08/04/2019
3283,University of Minnesota,9/16/2016,8/15/2018
3283,"University of Illinois, Chicago (UIC)",08/02/2016,4/22/2018
3284,Howard University,5/13/2016,10/15/2018
3287,"University of California, Berkeley (UCB)",04/02/2017,01/05/2020
3287,Virginia Polytechnic Institute and State University,12/31/2017,02/05/2019
3287,"University of California, Irvine",7/26/2017,06/09/2018
3289,Pennsylvania State University,07/03/2016,6/17/2019
3289,Texas A&M University,2/27/2017,1/31/2019
3290,University of Oklahoma,9/17/2017,03/03/2019
3290,Washington State University,5/31/2017,07/02/2019
3290,The Katz School at Yeshiva University,4/18/2017,05/11/2019
3291,Johns Hopkins University,4/14/2017,02/12/2020
3291,"University of Maryland, Baltimore County",07/11/2016,8/15/2019
3291,The Katz School at Yeshiva University,4/17/2017,07/03/2019
3292,Cornell University,5/22/2016,09/08/2019
3293,Arizona State University,2/19/2017,8/18/2019
3293,Northwestern University,11/22/2017,02/03/2020
3293,Florida State University,10/22/2016,06/09/2019
3299,Tufts University,09/10/2016,3/17/2018
3299,"University of California, Davis",02/09/2017,11/09/2019
3299,"University of Maryland, College Park",8/31/2017,2/25/2020
3301,"University of California, Irvine",4/14/2017,2/15/2018
3303,Boston University,7/18/2016,05/02/2018
3303,Michigan State University,10/27/2016,10/28/2018
3304,University of Hawai,08/11/2016,2/21/2020
3306,New York University,02/04/2017,04/08/2019
3308,"University of North Carolina, Chapel Hill",06/12/2017,2/14/2020
3311,George Washington University,8/30/2016,1/17/2019
3311,Virginia Polytechnic Institute and State University,8/30/2016,7/25/2018
3314,University of Kansas,11/12/2016,4/16/2020
3315,Dartmouth College,06/09/2016,03/01/2019
3316,"University of Maryland, Baltimore County",06/06/2016,04/05/2020
3319,North Carolina State University,10/15/2016,03/12/2019
3320,Rensselaer Polytechnic University,07/01/2017,11/08/2019
3322,"University of Maryland, Baltimore County",09/11/2016,1/24/2020
3324,"University of California, Irvine",2/15/2017,2/25/2019
3325,Texas A&M University,6/22/2017,06/05/2018
3325,Vanderbilt University,09/12/2017,3/26/2020
3327,University of Vermont,10/12/2017,12/05/2018
3328,"University of Illinois, Chicago (UIC)",12/18/2016,10/14/2018
3329,"University of Illinois, Chicago (UIC)",08/06/2017,9/14/2018
3330,Carnegie Mellon University,11/07/2016,10/19/2019
3330,University of Wisconsin-Madison,3/16/2017,8/17/2019
3330,University of New Mexico,10/20/2016,11/06/2018
3332,"University of Colorado, Denver",6/14/2016,02/03/2019
3333,University of Rochester,07/05/2017,9/30/2019
3334,Purdue University,3/24/2017,08/05/2018
3334,George Washington University,11/12/2016,01/11/2020
3336,The Katz School at Yeshiva University,4/19/2017,8/22/2018
3338,University of Minnesota,12/25/2017,01/03/2018
3340,"University of California, Davis",04/09/2017,04/05/2020
3340,The New School,3/23/2017,07/08/2019
3340,University of Virginia,05/11/2017,07/11/2018
3341,University of Wisconsin-Madison,8/28/2017,6/27/2018
3349,Case Western Reserve University,3/20/2017,1/17/2018
3349,"Stony Brook University, State University of New York",1/31/2017,8/31/2018
3350,Brown University,05/05/2016,6/25/2018
3350,Washington State University,12/09/2016,5/24/2019
3351,University of Pennsylvania,11/09/2016,02/07/2019
3351,Johns Hopkins University,7/31/2016,10/22/2019
3353,"University of North Carolina, Chapel Hill",06/12/2016,9/26/2018
3353,"University of California, Riverside",4/20/2017,7/13/2019
3353,"University of California, Davis",05/01/2016,10/29/2019
3355,Harvard University,3/15/2017,06/02/2018
3355,Washington University in St. Louis,11/29/2016,5/29/2018
3356,"University of California, Davis",12/05/2017,5/23/2018
3357,University of Notre Dame,9/28/2017,1/27/2018
3357,The New School,9/22/2017,5/13/2018
3357,"University of California, Davis",06/10/2017,09/03/2019
3358,University of Washington,4/21/2017,6/29/2018
3358,"University of California, Irvine",1/20/2017,2/24/2019
3358,University of Vermont,1/18/2017,10/21/2018
3360,University of Texas Dallas,10/07/2017,06/11/2019
3363,California Institute of Technology (Caltech),8/26/2017,08/08/2018
3363,University of Rochester,6/22/2017,02/07/2020
3363,University of Wisconsin-Madison,5/27/2017,4/26/2018
3365,Boston College,04/10/2017,1/29/2020
3368,New York University,4/22/2017,7/28/2019
3370,Illinois Institute of Technology,03/04/2017,08/03/2018
3370,Texas A&M University,2/18/2017,08/08/2019
3371,"University of Illinois, Chicago (UIC)",10/03/2017,6/19/2019
3371,Michigan State University,7/17/2017,10/09/2019
3372,Iowa State University,6/22/2016,8/23/2019
3373,Virginia Polytechnic Institute and State University,10/01/2016,11/02/2019
3374,University of Notre Dame,9/24/2017,9/29/2018
3374,Tulane University,3/24/2017,2/26/2019
3376,Carnegie Mellon University,7/19/2016,3/13/2019
3378,Pennsylvania State University,01/05/2017,8/27/2018
3378,University of Virginia,07/11/2017,04/11/2019
3378,Rice University,9/16/2016,4/25/2018
3379,Washington State University,4/28/2016,7/14/2019
3386,University of Iowa,09/11/2017,03/07/2019
3387,University of Texas Dallas,06/09/2017,02/12/2020
3388,"University of California, Santa Barbara (UCSB)",10/13/2017,04/08/2018
3388,Drexel University,10/06/2016,06/04/2019
3390,Dartmouth College,09/10/2016,11/24/2018
3390,Princeton University,11/25/2017,3/30/2020
3392,University of Southern California,12/27/2016,4/13/2018
3395,University of Delaware,8/18/2017,1/29/2018
3395,Washington University in St. Louis,12/05/2016,04/03/2020
3395,Vanderbilt University,03/03/2017,10/29/2019
3397,Brandeis University,9/27/2017,8/13/2019
3401,University of Vermont,4/29/2017,11/18/2019
3402,Case Western Reserve University,4/17/2017,8/14/2018
3404,Stanford University,10/09/2017,3/17/2020
3406,University of Texas Dallas,8/18/2017,04/08/2018
3406,"University of California, Santa Cruz",5/25/2016,12/15/2019
3406,Cornell University,07/04/2017,12/24/2018
3410,Boston University,10/17/2016,8/31/2018
3411,Harvard University,07/10/2017,10/20/2018
3412,George Washington University,7/13/2017,9/14/2019
3412,University of Virginia,5/15/2017,10/30/2018
3412,Johns Hopkins University,10/09/2016,7/15/2019
3413,Texas A&M University,1/26/2017,6/18/2019
3413,Wayne State University,7/22/2016,11/10/2018
3416,George Washington University,11/16/2016,05/04/2019
3416,"University of California, Irvine",12/08/2016,05/12/2018
3416,University of Chicago,5/22/2016,12/24/2018
3419,"University of California, Santa Barbara (UCSB)",10/11/2017,09/08/2018
3419,Vanderbilt University,2/28/2017,3/18/2019
3422,George Washington University,12/11/2016,08/04/2019
3422,Vanderbilt University,8/22/2017,4/25/2019
3423,Rensselaer Polytechnic University,05/04/2016,02/07/2020
3427,University of Colorado Boulder,11/13/2016,12/21/2018
3434,Rutgers University - New Brunswick,03/09/2017,11/09/2019
3435,University of Connecticut,06/01/2017,09/04/2019
3437,Case Western Reserve University,10/22/2017,11/04/2019
3437,"University of California, Los Angeles (UCLA)",09/07/2016,7/29/2019
3438,"University of California, Santa Cruz",07/08/2017,12/21/2019
3438,University of Delaware,6/16/2016,03/02/2018
3442,University of South Florida,01/08/2017,04/03/2019
3443,"The University of Tennessee, Knoxville",12/18/2016,02/01/2020
3443,University of Oklahoma,2/17/2017,8/21/2018
3444,Stanford University,07/08/2016,1/15/2020
3455,Washington University in St. Louis,03/08/2017,4/26/2019
3455,The University of Georgia,12/30/2017,05/11/2018
3456,The Ohio State University,12/26/2017,4/15/2018
3458,Tufts University,09/02/2016,02/02/2020
3458,The Katz School at Yeshiva University,9/24/2017,1/21/2020
3459,Tufts University,11/01/2017,1/18/2020
3459,University of Hawai,6/24/2017,06/09/2018
3459,Colorado State University,12/10/2016,11/30/2019
3460,Howard University,4/28/2017,9/13/2019
3460,"Stony Brook University, State University of New York",12/02/2017,4/26/2019
3465,University of Virginia,3/14/2017,12/27/2018
3465,The Ohio State University,05/07/2016,10/15/2019
3466,Indiana University Bloomington,06/02/2016,3/24/2020
3467,Clark University,03/02/2017,09/02/2019
3468,George Washington University,6/16/2017,2/23/2018
3471,"University of North Carolina, Chapel Hill",9/29/2016,05/01/2019
3471,University of Iowa,5/17/2016,8/17/2019
3477,University of South Florida,10/31/2017,8/27/2019
3477,Columbia University,11/10/2016,4/16/2020
3477,University of Michigan,6/22/2016,2/23/2020
3478,University of Vermont,09/08/2016,01/02/2019
3482,University of Minnesota,12/18/2016,10/26/2018
3483,University of Texas Dallas,04/08/2017,12/10/2018
3483,University of New Mexico,08/12/2017,9/18/2018
3483,University of Iowa,08/05/2017,05/03/2018
3485,University of Delaware,09/04/2017,02/06/2019
3485,Drexel University,6/14/2017,09/12/2019
3486,"University of California, San Diego (UCSD)",3/14/2017,02/07/2018
3487,New York University,10/05/2017,3/24/2019
3491,Stanford University,11/30/2017,3/29/2018
3491,Emory University,7/21/2016,2/28/2019
3495,University of Florida,10/01/2016,6/21/2019
3498,University of Illinois at Urbana-Champaign,8/16/2016,10/11/2018
3498,Massachusets Institute of Technology,2/26/2017,05/03/2018
3498,Vanderbilt University,3/17/2017,7/22/2018
3501,"University of California, Los Angeles (UCLA)",6/18/2016,11/29/2018
3501,North Carolina State University,12/28/2017,11/25/2018
3503,University of Vermont,10/02/2016,7/14/2019
3503,University of Delaware,08/01/2017,10/09/2019
3503,University of Chicago,02/04/2017,12/25/2018
3506,"University of California, Los Angeles (UCLA)",8/29/2017,01/08/2020
3507,University of Iowa,10/03/2016,3/22/2019
3507,Northeastern University,10/09/2016,09/07/2019
3509,University of Notre Dame,11/18/2016,11/22/2018
3510,Georgetown University,12/25/2017,02/06/2018
3512,University of Pennsylvania,9/25/2017,4/20/2020
3514,Rutgers University - New Brunswick,3/15/2017,9/21/2018
3516,University of Delaware,8/15/2016,1/14/2019
3517,Georgia Institute of Technology,7/27/2016,2/13/2020
3518,University of South Florida,5/15/2016,10/19/2019
3518,University of Notre Dame,10/05/2017,2/27/2020
3519,University of Minnesota,07/04/2017,4/24/2019
3519,The Katz School at Yeshiva University,9/18/2017,2/18/2019
3519,Brown University,10/03/2017,9/14/2019
3521,Wake Forest University,3/30/2017,12/08/2019
3523,Washington University in St. Louis,09/04/2016,7/18/2019
3523,University of Oklahoma,12/15/2016,7/24/2019
3526,Indiana University Bloomington,9/18/2017,11/09/2018
3527,Colorado State University,9/18/2016,11/15/2018
3531,University of Utah,9/21/2016,02/07/2020
3531,University of Pittsburgh,7/19/2017,9/16/2018
3531,Lehigh University,12/13/2017,11/28/2018
3537,Michigan State University,12/04/2017,10/11/2019
3538,Brandeis University,9/21/2017,1/22/2019
3538,Texas A&M University,6/27/2016,2/17/2018
3539,University at Buffalo SUNY,06/09/2016,11/04/2019
3541,Case Western Reserve University,12/19/2016,10/24/2019
3541,California Institute of Technology (Caltech),08/10/2017,11/02/2018
3541,Washington State University,7/23/2017,2/22/2020
3542,Princeton University,7/22/2017,7/18/2019
3543,"University of California, Irvine",4/21/2017,9/16/2018
3544,University of Kansas,9/17/2017,1/20/2020
3548,Brown University,12/09/2017,04/10/2019
3551,The Ohio State University,8/19/2016,12/22/2018
3557,"Stony Brook University, State University of New York",7/20/2017,12/26/2018
